Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1991        85-89     0.12771  0.48191  2.46   36600   17638  138113   214530   5.86
  1991        90-94     0.21865  0.68697  2.30   18962   13026   59576    76418   4.03
  1991        95-99     0.33393  0.83199  1.98    5936    4938   14789    16841   2.84
  1991       100-104    0.47705  0.92467  1.69     997     922    1933     2052   2.06
  1991       105-109    0.62520  0.96714  1.43      75      73     116      120   1.59
  1991       110+       0.73836  1.00000  1.35       2       2       3        3   1.35
  1992           0      0.00569  0.00566  0.07  100000     566   99473  7796110  77.96
  1992         1-4      0.00032  0.00130  1.87   99434     129  397461  7696637  77.40
  1992         5-9      0.00010  0.00052  2.54   99305      52  496397  7299176  73.50
  1992        10-14     0.00012  0.00059  2.44   99253      58  496116  6802778  68.54
  1992        15-19     0.00033  0.00167  2.79   99195     166  495607  6306663  63.58
  1992        20-24     0.00031  0.00156  2.43   99029     155  494749  5811055  58.68
  1992        25-29     0.00042  0.00211  2.71   98874     209  493895  5316307  53.77
  1992        30-34     0.00065  0.00324  2.74   98666     320  492606  4822412  48.88
  1992        35-39     0.00117  0.00585  2.73   98346     575  490427  4329806  44.03
  1992        40-44     0.00177  0.00882  2.62   97771     862  486799  3839379  39.27
  1992        45-49     0.00273  0.01356  2.74   96909    1314  481580  3352580  34.60
  1992        50-54     0.00473  0.02338  2.69   95595    2235  472815  2871001  30.03
  1992        55-59     0.00778  0.03821  2.67   93360    3567  458476  2398186  25.69
  1992        60-64     0.01237  0.06010  2.67   89793    5396  436380  1939710  21.60
  1992        65-69     0.01796  0.08607  2.59   84396    7264  404506  1503330  17.81
  1992        70-74     0.02853  0.13356  2.61   77133   10302  361088  1098823  14.25
  1992        75-79     0.04388  0.19868  2.62   66830   13278  302576   737736  11.04
  1992        80-84     0.07484  0.31721  2.60   53552   16987  226981   435160   8.13
  1992        85-89     0.13330  0.49646  2.43   36565   18153  136185   208179   5.69
  1992        90-94     0.22541  0.69096  2.20   18412   12722   56439    71994   3.91
  1992        95-99     0.34822  0.84541  1.96    5690    4810   13815    15555   2.73
  1992       100-104    0.49743  0.93316  1.65     880     821    1650     1740   1.98
  1992       105-109    0.64854  0.97132  1.39      59      57      88       90   1.54
  1992       110+       0.76125  1.00000  1.31       2       2       2        2   1.31
  1993           0      0.00478  0.00476  0.07  100000     476   99556  7776548  77.77
  1993         1-4      0.00035  0.00140  1.48   99524     139  397747  7676992  77.14
  1993         5-9      0.00014  0.00070  2.49   99385      70  496752  7279245  73.24
  1993        10-14     0.00018  0.00088  2.90   99316      87  496396  6782493  68.29
  1993        15-19     0.00025  0.00125  3.31   99228     124  495933  6286097  63.35
  1993        20-24     0.00029  0.00145  2.41   99105     144  495151  5790165  58.42
  1993        25-29     0.00042  0.00209  2.89   98961     207  494367  5295014  53.51
  1993        30-34     0.00050  0.00250  2.83   98754     247  493234  4800647  48.61
  1993        35-39     0.00116  0.00580  2.61   98507     571  491168  4307413  43.73
  1993        40-44     0.00191  0.00949  2.60   97936     929  487449  3816245  38.97
  1993        45-49     0.00277  0.01376  2.60   97007    1335  481825  3328796  34.32
  1993        50-54     0.00484  0.02392  2.68   95672    2289  473043  2846972  29.76
  1993        55-59     0.00766  0.03764  2.70   93383    3515  458824  2373929  25.42
  1993        60-64     0.01258  0.06111  2.65   89868    5492  436407  1915105  21.31
  1993        65-69     0.01879  0.08991  2.60   84376    7586  403650  1478698  17.53
  1993        70-74     0.02937  0.13731  2.64   76790   10544  359046  1075048  14.00
  1993        75-79     0.04634  0.20880  2.63   66246   13832  298469   716002  10.81
  1993        80-84     0.07845  0.32959  2.58   52414   17275  220200   417533   7.97
  1993        85-89     0.13608  0.50489  2.45   35139   17741  130370   197333   5.62
  1993        90-94     0.23050  0.70567  2.25   17398   12277   53263    66963   3.85
  1993        95-99     0.35691  0.85277  1.94    5121    4367   12235    13700   2.68
  1993       100-104    0.50717  0.93673  1.63     754     706    1392     1465   1.94
  1993       105-109    0.65768  0.97275  1.38      48      46      71       72   1.51
  1993       110+       0.76894  1.00000  1.30       1       1       2        2   1.30
  1994           0      0.00481  0.00479  0.07  100000     479   99553  7809356  78.09
  1994         1-4      0.00033  0.00130  1.65   99521     130  397779  7709803  77.47
  1994         5-9      0.00017  0.00086  2.72   99391      86  496761  7312024  73.57
  1994        10-14     0.00012  0.00059  2.39   99305      59  496373  6815263  68.63
  1994        15-19     0.00021  0.00107  2.59   99247     106  495977  6318890  63.67
  1994        20-24     0.00036  0.00181  2.39   99140     179  495232  5822913  58.73
  1994        25-29     0.00040  0.00198  2.59   98961     196  494332  5327681  53.84
  1994        30-34     0.00064  0.00322  2.65   98765     318  493077  4833349  48.94
  1994        35-39     0.00098  0.00487  2.77   98447     479  491165  4340272  44.09
  1994        40-44     0.00170  0.00848  2.64   97968     831  487879  3849107  39.29
  1994        45-49     0.00306  0.01520  2.77   97137    1476  482384  3361228  34.60
  1994        50-54     0.00468  0.02313  2.59   95660    2213  472959  2878844  30.09
  1994        55-59     0.00731  0.03593  2.62   93448    3357  459261  2405885  25.75
  1994        60-64     0.01180  0.05737  2.62   90090    5169  438176  1946624  21.61
  1994        65-69     0.01903  0.09104  2.62   84922    7732  406214  1508449  17.76
  1994        70-74     0.02819  0.13211  2.63   77190   10198  361732  1102234  14.28
  1994        75-79     0.04470  0.20188  2.60   66992   13524  302551   740502  11.05
  1994        80-84     0.07486  0.31680  2.58   53468   16939  226267   437951   8.19
  1994        85-89     0.13043  0.48922  2.45   36529   17871  137011   211684   5.79
  1994        90-94     0.22001  0.68840  2.28   18659   12845   58381    74672   4.00
  1994        95-99     0.33867  0.83656  1.98    5814    4864   14361    16291   2.80
  1994       100-104    0.48388  0.92762  1.68     950     881    1822     1930   2.03
  1994       105-109    0.63311  0.96862  1.42      69      67     105      108   1.57
  1994       110+       0.74622  1.00000  1.34       2       2       3        3   1.34
  1995           0      0.00449  0.00447  0.07  100000     447   99582  7782852  77.83
  1995         1-4      0.00024  0.00096  1.43   99553      96  397965  7683269  77.18
  1995         5-9      0.00014  0.00069  2.26   99457      68  497098  7285304  73.25
  1995        10-14     0.00013  0.00067  2.63   99389      66  496787  6788206  68.30
  1995        15-19     0.00026  0.00128  3.10   99323     127  496372  6291418  63.34
  1995        20-24     0.00039  0.00192  2.42   99196     191  495486  5795047  58.42
  1995        25-29     0.00042  0.00212  2.39   99005     210  494475  5299560  53.53
  1995        30-34     0.00065  0.00323  2.93   98795     319  493313  4805085  48.64
  1995        35-39     0.00116  0.00577  2.64   98476     568  491042  4311772  43.79
  1995        40-44     0.00185  0.00920  2.82   97908     901  487579  3820730  39.02
  1995        45-49     0.00287  0.01427  2.64   97008    1384  481769  3333151  34.36
  1995        50-54     0.00466  0.02306  2.58   95623    2205  472775  2851383  29.82
  1995        55-59     0.00734  0.03611  2.71   93418    3373  459360  2378608  25.46
  1995        60-64     0.01255  0.06093  2.65   90045    5487  437338  1919248  21.31
  1995        65-69     0.01977  0.09450  2.68   84558    7991  404247  1481910  17.53
  1995        70-74     0.02880  0.13469  2.60   76567   10313  358134  1077663  14.07
  1995        75-79     0.04607  0.20720  2.58   66255   13728  297983   719529  10.86
  1995        80-84     0.07754  0.32628  2.57   52527   17139  221039   421546   8.03
  1995        85-89     0.13385  0.49821  2.43   35388   17631  131718   200507   5.67
  1995        90-94     0.22812  0.70258  2.27   17758   12476   54690    68789   3.87
  1995        95-99     0.35770  0.85363  1.94    5281    4508   12604    14098   2.67
  1995       100-104    0.50976  0.93777  1.63     773     725    1422     1495   1.93
  1995       105-109    0.66162  0.97339  1.37      48      47      71       72   1.51
  1995       110+       0.77333  1.00000  1.29       1       1       2        2   1.29
  1996           0      0.00468  0.00466  0.07  100000     466   99564  7825894  78.26
  1996         1-4      0.00030  0.00121  1.57   99534     121  397841  7726330  77.63
  1996         5-9      0.00012  0.00060  2.40   99413      59  496911  7328489  73.72
  1996        10-14     0.00017  0.00085  2.30   99354      85  496540  6831578  68.76
  1996        15-19     0.00026  0.00130  2.77   99269     130  496056  6335038  63.82
  1996        20-24     0.00028  0.00142  2.48   99139     140  495343  5838982  58.90
  1996        25-29     0.00043  0.00214  3.03   98999     212  494579  5343639  53.98
  1996        30-34     0.00059  0.00296  3.00   98787     293  493350  4849060  49.09
  1996        35-39     0.00105  0.00522  2.77   98494     514  491324  4355711  44.22
  1996        40-44     0.00173  0.00863  2.72   97981     845  487974  3864387  39.44
  1996        45-49     0.00279  0.01385  2.70   97135    1346  482577  3376413  34.76
  1996        50-54     0.00438  0.02169  2.63   95790    2078  474020  2893837  30.21
  1996        55-59     0.00682  0.03356  2.65   93712    3145  461176  2419816  25.82
  1996        60-64     0.01214  0.05903  2.67   90567    5347  440391  1958640  21.63
  1996        65-69     0.01895  0.09068  2.62   85220    7728  407746  1518250  17.82
  1996        70-74     0.02784  0.13047  2.59   77492   10110  363122  1110504  14.33
  1996        75-79     0.04487  0.20226  2.57   67382   13629  303744   747382  11.09
  1996        80-84     0.07468  0.31585  2.56   53753   16978  227350   443638   8.25
  1996        85-89     0.12614  0.47695  2.44   36775   17540  139051   216287   5.88
  1996        90-94     0.21859  0.68463  2.27   19235   13169   60246    77236   4.02
  1996        95-99     0.33873  0.83679  1.98    6066    5076   14986    16990   2.80
  1996       100-104    0.48536  0.92834  1.67     990     919    1894     2005   2.02
  1996       105-109    0.63585  0.96915  1.41      71      69     108      111   1.57
  1996       110+       0.74955  1.00000  1.33       2       2       3        3   1.33
  1997           0      0.00504  0.00502  0.07  100000     502   99532  7846559  78.47
  1997         1-4      0.00020  0.00080  1.61   99498      79  397803  7747028  77.86
  1997         5-9      0.00004  0.00019  2.23   99419      19  497042  7349224  73.92
  1997        10-14     0.00012  0.00059  2.29   99400      58  496842  6852183  68.94
  1997        15-19     0.00030  0.00149  3.02   99342     148  496414  6355341  63.97
  1997        20-24     0.00030  0.00149  2.30   99193     148  495567  5858926  59.07
  1997        25-29     0.00036  0.00180  2.85   99045     178  494845  5363359  54.15
  1997        30-34     0.00052  0.00261  2.46   98867     258  493681  4868514  49.24
  1997        35-39     0.00099  0.00493  2.69   98609     486  491924  4374833  44.37
  1997        40-44     0.00182  0.00907  2.71   98123     889  488576  3882909  39.57
  1997        45-49     0.00274  0.01361  2.60   97234    1323  482994  3394333  34.91
  1997        50-54     0.00442  0.02189  2.69   95911    2100  474700  2911339  30.35
  1997        55-59     0.00680  0.03345  2.55   93811    3138  461373  2436639  25.97
  1997        60-64     0.01160  0.05650  2.72   90673    5123  441662  1975266  21.78
  1997        65-69     0.01884  0.09020  2.65   85550    7717  409643  1533604  17.93
  1997        70-74     0.02787  0.13059  2.59   77833   10164  364650  1123961  14.44
  1997        75-79     0.04377  0.19800  2.59   67669   13398  306086   759310  11.22
  1997        80-84     0.07348  0.31266  2.62   54270   16968  230909   453224   8.35
  1997        85-89     0.12588  0.47788  2.48   37302   17826  141607   222314   5.96
  1997        90-94     0.20867  0.66677  2.29   19476   12986   62234    80707   4.14
  1997        95-99     0.33254  0.83094  1.99    6490    5393   16217    18473   2.85
  1997       100-104    0.47755  0.92505  1.69    1097    1015    2125     2256   2.06
